Split,Week,Game,Team,Player,Champion,KDA,Gold,TDamage,Gold/Damage,TeamJungle Kills,EnemyJungle Kills,Jungle Share
Spring,Week 8,⁠⁠FNC - ⁠⁠XL,XL,Patrik,Jinx,1.67,11734,0.22,2590.55,20,0,20
Spring,Week 8,⁠⁠FNC - ⁠⁠XL,XL,Mikyx,Nautilus,0.75,6457,0.06,399.57,0,0,0
Spring,Week 8,⁠⁠RGE - ⁠⁠G2,RGE,Odoamne,Gnar,7.0,13577,,,5,4,9
Spring,Week 8,⁠⁠RGE - ⁠⁠G2,RGE,Malrang,Hecarim,inf,11489,,,82,9,91
Spring,Week 8,⁠⁠RGE - ⁠⁠G2,RGE,Larssen,Viktor,inf,13738,,,12,4,16
Spring,Week 8,⁠⁠RGE - ⁠⁠G2,RGE,Comp,Zeri,5.5,12687,,,17,12,29
Spring,Week 8,⁠⁠RGE - ⁠⁠G2,RGE,Trymbi,Galio,5.0,7543,,,0,4,4
Spring,Week 8,⁠⁠RGE - ⁠⁠G2,G2,BrokenBlade,Akshan,1.33,9008,,,1,0,1
Spring,Week 8,⁠⁠RGE - ⁠⁠G2,G2,Jankos,XinZhao,0.8,8640,,,83,4,87
Spring,Week 8,⁠⁠RGE - ⁠⁠G2,G2,caPs,TwistedFate,1.0,8401,,,12,0,12
Spring,Week 8,⁠⁠RGE - ⁠⁠G2,G2,Flakked,Tristana,0.75,10684,,,8,0,8
Spring,Week 8,⁠⁠RGE - ⁠⁠G2,G2,Targamas,Alistar,0.5,5671,,,0,0,0
Summer,Week 1,⁠⁠VIT - ⁠⁠MAD,VIT,Alphari,Sejuani,0.33,10685,0.23,2495.31,8,0,8
Summer,Week 1,⁠⁠VIT - ⁠⁠MAD,VIT,Haru,XinZhao,0.67,9861,0.12,1182.98,102,6,108
Summer,Week 1,⁠⁠VIT - ⁠⁠MAD,VIT,Perkz,Azir,1.0,13085,0.3,3985.79,23,10,33
Summer,Week 1,⁠⁠VIT - ⁠⁠MAD,VIT,Carzzy,Lucian,1.0,12806,0.26,3349.91,31,0,31
Summer,Week 1,⁠⁠VIT - ⁠⁠MAD,VIT,Labrov,Nami,1.5,7085,0.08,568.95,0,0,0
Summer,Week 1,⁠⁠VIT - ⁠⁠MAD,MAD,Armut,Ornn,8.0,13130,0.25,3345.49,0,1,1
Summer,Week 1,⁠⁠VIT - ⁠⁠MAD,MAD,Elyoya,MonkeyKing,7.0,10906,0.12,1318.89,106,8,114
Summer,Week 1,⁠⁠VIT - ⁠⁠MAD,MAD,Nisqy,Sylas,8.0,13456,0.2,2696.05,28,3,31
Summer,Week 1,⁠⁠VIT - ⁠⁠MAD,MAD,UNF0RGIVEN,Zeri,8.0,13437,0.28,3704.23,17,2,19
Summer,Week 1,⁠⁠VIT - ⁠⁠MAD,MAD,Kaiser,Yuumi,11.0,8047,0.15,1192.86,0,0,0
Summer,Week 1,⁠⁠BDS - ⁠⁠SK,SK,JNX,Camille,2.0,17886,0.23,4041.99,4,12,16
Summer,Week 1,⁠⁠BDS - ⁠⁠SK,SK,Gilius,Viego,1.25,13000,0.09,1148.64,122,0,122
Summer,Week 1,⁠⁠BDS - ⁠⁠SK,SK,Sertuss,Ahri,9.0,18491,0.38,7016.57,24,0,24
Summer,Week 1,⁠⁠BDS - ⁠⁠SK,SK,Jezu,Kaisa,1.75,19276,0.25,4809.2,51,4,55
Summer,Week 1,⁠⁠BDS - ⁠⁠SK,SK,Treatz,Nautilus,1.75,9445,0.06,535.6,0,0,0
Summer,Week 1,⁠⁠BDS - ⁠⁠SK,BDS,Agresivoo,Gnar,2.67,15394,0.21,3162.92,17,0,17
Summer,Week 1,⁠⁠BDS - ⁠⁠SK,BDS,Cinkrof,XinZhao,4.5,13553,0.09,1191.06,163,15,178
Summer,Week 1,⁠⁠BDS - ⁠⁠SK,BDS,NUCLEARINT,Akali,10.0,16166,0.24,3904.64,8,0,8
Summer,Week 1,⁠⁠BDS - ⁠⁠SK,BDS,xMatty,MissFortune,3.25,19428,0.41,7972.28,22,0,22
Summer,Week 1,⁠⁠BDS - ⁠⁠SK,BDS,Erdote,Renata,6.0,9857,0.05,539.87,2,0,2
Summer,Week 1,⁠⁠MSF - ⁠⁠XL,XL,Finn,Gwen,8.0,10216,0.18,1817.16,8,8,16
Summer,Week 1,⁠⁠MSF - ⁠⁠XL,XL,Markoon,Volibear,14.0,9630,0.17,1677.33,72,7,79
Summer,Week 1,⁠⁠MSF - ⁠⁠XL,XL,Nukeduck,TwistedFate,10.0,12238,0.23,2867.09,12,4,16
Summer,Week 1,⁠⁠MSF - ⁠⁠XL,XL,Patrik,Twitch,11.0,11844,0.34,3997.73,4,0,4
Summer,Week 1,⁠⁠MSF - ⁠⁠XL,XL,Mikyx,Yuumi,12.0,6098,0.08,464.29,0,0,0
Summer,Week 1,⁠⁠MSF - ⁠⁠XL,MSF,Irrelevant,Gnar,0.0,8329,0.32,2679.79,4,0,4
Summer,Week 1,⁠⁠MSF - ⁠⁠XL,MSF,Shlatan,Viego,0.0,7495,0.07,541.21,97,7,104
Summer,Week 1,⁠⁠MSF - ⁠⁠XL,MSF,Vetheo,Orianna,0.0,9536,0.29,2757.65,18,0,18
Summer,Week 1,⁠⁠MSF - ⁠⁠XL,MSF,Neon,Zeri,0.0,7898,0.26,2044.13,1,0,1
Summer,Week 1,⁠⁠MSF - ⁠⁠XL,MSF,Mersa,Nautilus,0.0,5130,0.06,297.79,0,0,0
Summer,Week 1,⁠⁠G2 - ⁠⁠AST,G2,BrokenBlade,Gangplank,10.0,16210,0.2,3243.37,14,0,14
Summer,Week 1,⁠⁠G2 - ⁠⁠AST,G2,Jankos,Trundle,14.0,12527,0.18,2192.89,64,41,105
Summer,Week 1,⁠⁠G2 - ⁠⁠AST,G2,caPs,Zoe,5.0,14538,0.35,5145.79,16,8,24
Summer,Week 1,⁠⁠G2 - ⁠⁠AST,G2,Flakked,Zeri,11.0,16191,0.22,3501.7,48,5,53
Summer,Week 1,⁠⁠G2 - ⁠⁠AST,G2,Targamas,Renata,4.0,8237,0.05,450.02,0,0,0
Summer,Week 1,⁠⁠G2 - ⁠⁠AST,AST,Vizicsacsi,Gwen,0.4,10203,0.12,1274.25,3,0,3
Summer,Week 1,⁠⁠G2 - ⁠⁠AST,AST,Xerxe,Volibear,1.0,8832,0.14,1262.14,89,0,89
Summer,Week 1,⁠⁠G2 - ⁠⁠AST,AST,Dajor,Viktor,1.33,11462,0.31,3598.9,10,0,10
Summer,Week 1,⁠⁠G2 - ⁠⁠AST,AST,Kobbe,Twitch,2.0,13110,0.36,4673.99,17,0,17
Summer,Week 1,⁠⁠G2 - ⁠⁠AST,AST,JeongHoon,Soraka,1.33,6962,0.06,429.55,0,0,0
Summer,Week 1,⁠⁠RGE - ⁠⁠FNC,RGE,Odoamne,Ornn,1.5,10630,0.19,2004.43,6,0,6
Summer,Week 1,⁠⁠RGE - ⁠⁠FNC,RGE,Malrang,Vi,1.4,9463,0.16,1482.53,66,11,77
Summer,Week 1,⁠⁠RGE - ⁠⁠FNC,RGE,Larssen,Azir,1.25,15377,0.3,4688.49,29,8,37
Summer,Week 1,⁠⁠RGE - ⁠⁠FNC,RGE,Comp,Kalista,0.8,14993,0.26,3874.38,24,4,28
Summer,Week 1,⁠⁠RGE - ⁠⁠FNC,RGE,Trymbi,Renata,0.8,7076,0.09,647.14,0,0,0
Summer,Week 1,⁠⁠RGE - ⁠⁠FNC,FNC,Wunder,Gwen,13.0,16885,0.28,4806.22,11,8,19
Summer,Week 1,⁠⁠RGE - ⁠⁠FNC,FNC,Razork,Volibear,6.0,10742,0.15,1581.11,82,8,90
Summer,Week 1,⁠⁠RGE - ⁠⁠FNC,FNC,Humanoid,Orianna,5.0,15052,0.24,3538.39,32,5,37
Summer,Week 1,⁠⁠RGE - ⁠⁠FNC,FNC,Upset,Draven,16.0,19405,0.28,5504.65,29,23,52
Summer,Week 1,⁠⁠RGE - ⁠⁠FNC,FNC,Hylissang,Morgana,5.0,8695,0.05,429.68,0,0,0
Summer,Week 1,⁠⁠BDS - ⁠⁠AST,AST,Vizicsacsi,Ornn,9.0,10979,0.2,2143.35,0,0,0
Summer,Week 1,⁠⁠BDS - ⁠⁠AST,AST,Xerxe,Viego,10.0,11914,0.15,1793.28,121,8,129
Summer,Week 1,⁠⁠BDS - ⁠⁠AST,AST,Dajor,Viktor,8.0,13420,0.35,4733.24,12,0,12
Summer,Week 1,⁠⁠BDS - ⁠⁠AST,AST,Kobbe,Zeri,8.0,12601,0.23,2923.15,9,0,9
Summer,Week 1,⁠⁠BDS - ⁠⁠AST,AST,JeongHoon,TahmKench,3.33,7566,0.07,526.45,0,0,0
Summer,Week 1,⁠⁠BDS - ⁠⁠AST,BDS,Agresivoo,Gwen,1.0,10505,0.19,2017.39,4,0,4
Summer,Week 1,⁠⁠BDS - ⁠⁠AST,BDS,Cinkrof,Volibear,0.67,8249,0.09,705.2,89,12,101
Summer,Week 1,⁠⁠BDS - ⁠⁠AST,BDS,NUCLEARINT,Sylas,1.5,10812,0.24,2551.12,32,0,32
Summer,Week 1,⁠⁠BDS - ⁠⁠AST,BDS,xMatty,MissFortune,0.75,11694,0.39,4575.25,6,0,6
Summer,Week 1,⁠⁠BDS - ⁠⁠AST,BDS,Erdote,Rakan,4.0,6453,0.1,614.78,0,0,0
Summer,Week 1,⁠⁠SK - ⁠⁠MAD,SK,JNX,Sion,0.5,9819,0.18,1788.09,0,0,0
Summer,Week 1,⁠⁠SK - ⁠⁠MAD,SK,Gilius,MonkeyKing,0.33,8039,0.13,1040.61,101,2,103
Summer,Week 1,⁠⁠SK - ⁠⁠MAD,SK,Sertuss,Ahri,0.5,9458,0.33,3114.6,4,0,4
Summer,Week 1,⁠⁠SK - ⁠⁠MAD,SK,Jezu,Jinx,0.67,9677,0.23,2235.82,12,0,12
Summer,Week 1,⁠⁠SK - ⁠⁠MAD,SK,Treatz,Rakan,0.67,5491,0.13,703.38,0,0,0
Summer,Week 1,⁠⁠SK - ⁠⁠MAD,MAD,Armut,Jayce,10.0,12304,0.32,3899.84,7,1,8
Summer,Week 1,⁠⁠SK - ⁠⁠MAD,MAD,Elyoya,Viego,11.0,11742,0.15,1798.46,85,35,120
Summer,Week 1,⁠⁠SK - ⁠⁠MAD,MAD,Nisqy,Swain,14.0,11831,0.21,2508.62,16,4,20
Summer,Week 1,⁠⁠SK - ⁠⁠MAD,MAD,UNF0RGIVEN,Zeri,13.0,12730,0.25,3184.73,20,0,20
Summer,Week 1,⁠⁠SK - ⁠⁠MAD,MAD,Kaiser,Nautilus,11.0,7246,0.07,490.3,0,0,0
Summer,Week 1,⁠⁠VIT - ⁠⁠MSF,MSF,Irrelevant,Sejuani,0.75,10193,0.19,1911.3,0,0,0
Summer,Week 1,⁠⁠VIT - ⁠⁠MSF,MSF,Shlatan,Viego,0.4,8840,0.1,847.09,104,7,111
Summer,Week 1,⁠⁠VIT - ⁠⁠MSF,MSF,Vetheo,Viktor,0.43,9932,0.33,3241.73,4,0,4
Summer,Week 1,⁠⁠VIT - ⁠⁠MSF,MSF,Neon,Senna,2.5,8671,0.31,2659.07,5,0,5
Summer,Week 1,⁠⁠VIT - ⁠⁠MSF,MSF,Mersa,TahmKench,0.4,7048,0.08,589.28,0,0,0
Summer,Week 1,⁠⁠VIT - ⁠⁠MSF,VIT,Alphari,Ornn,17.0,12697,0.2,2572.38,3,0,3
Summer,Week 1,⁠⁠VIT - ⁠⁠MSF,VIT,Haru,Volibear,14.0,11056,0.1,1123.13,64,15,79
Summer,Week 1,⁠⁠VIT - ⁠⁠MSF,VIT,Perkz,Corki,9.5,15246,0.31,4676.67,32,4,36
Summer,Week 1,⁠⁠VIT - ⁠⁠MSF,VIT,Carzzy,Ezreal,3.33,11440,0.3,3411.49,16,0,16
Summer,Week 1,⁠⁠VIT - ⁠⁠MSF,VIT,Labrov,Yuumi,19.0,7327,0.09,665.75,0,0,0
Summer,Week 1,⁠⁠FNC - ⁠⁠XL,XL,Finn,Gangplank,8.5,13656,0.28,3889.82,0,2,2
Summer,Week 1,⁠⁠FNC - ⁠⁠XL,XL,Markoon,MonkeyKing,15.0,11735,0.18,2089.32,117,1,118
Summer,Week 1,⁠⁠FNC - ⁠⁠XL,XL,Nukeduck,Lissandra,15.0,12924,0.22,2834.79,4,0,4
Summer,Week 1,⁠⁠FNC - ⁠⁠XL,XL,Patrik,Kalista,14.0,13591,0.25,3442.45,11,0,11
Summer,Week 1,⁠⁠FNC - ⁠⁠XL,XL,Mikyx,Braum,4.67,7308,0.06,471.24,0,0,0
Summer,Week 1,⁠⁠FNC - ⁠⁠XL,FNC,Wunder,Gwen,0.6,10655,0.24,2603.94,19,0,19
Summer,Week 1,⁠⁠FNC - ⁠⁠XL,FNC,Razork,XinZhao,0.67,8373,0.19,1585.38,78,0,78
Summer,Week 1,⁠⁠FNC - ⁠⁠XL,FNC,Humanoid,Leblanc,3.0,10784,0.31,3313.44,12,0,12
Summer,Week 1,⁠⁠FNC - ⁠⁠XL,FNC,Upset,Draven,2.0,12590,0.18,2280.7,38,0,38
Summer,Week 1,⁠⁠FNC - ⁠⁠XL,FNC,Hylissang,Nautilus,0.29,5987,0.08,466.16,0,0,0
Summer,Week 1,⁠⁠RGE - ⁠⁠G2,G2,BrokenBlade,Yone,15.0,12492,0.35,4395.18,4,5,9
Summer,Week 1,⁠⁠RGE - ⁠⁠G2,G2,Jankos,Diana,7.5,11315,0.2,2250.16,98,17,115
Summer,Week 1,⁠⁠RGE - ⁠⁠G2,G2,caPs,Yasuo,3.67,11969,0.18,2174.76,21,5,26
Summer,Week 1,⁠⁠RGE - ⁠⁠G2,G2,Flakked,Senna,17.0,8915,0.14,1279.03,0,0,0
Summer,Week 1,⁠⁠RGE - ⁠⁠G2,G2,Targamas,Swain,12.0,9837,0.12,1221.04,12,0,12
Summer,Week 1,⁠⁠RGE - ⁠⁠G2,RGE,Odoamne,Ornn,0.4,7838,0.24,1846.6,1,0,1
Summer,Week 1,⁠⁠RGE - ⁠⁠G2,RGE,Malrang,MonkeyKing,2.0,9040,0.22,2010.68,77,4,81
Summer,Week 1,⁠⁠RGE - ⁠⁠G2,RGE,Larssen,Sylas,1.33,10249,0.21,2106.63,12,0,12
Summer,Week 1,⁠⁠RGE - ⁠⁠G2,RGE,Comp,Aphelios,1.0,10013,0.19,1945.55,14,1,15
Summer,Week 1,⁠⁠RGE - ⁠⁠G2,RGE,Trymbi,Renata,0.33,5667,0.14,805.49,0,0,0
Summer,Week 1,⁠⁠MSF - ⁠⁠AST,MSF,Irrelevant,Jax,0.71,13115,0.23,3022.2,8,5,13
Summer,Week 1,⁠⁠MSF - ⁠⁠AST,MSF,Shlatan,Lillia,2.0,10934,0.28,3060.74,119,12,131
Summer,Week 1,⁠⁠MSF - ⁠⁠AST,MSF,Vetheo,Sylas,1.0,10749,0.11,1211.69,4,0,4
Summer,Week 1,⁠⁠MSF - ⁠⁠AST,MSF,Neon,Senna,2.33,11138,0.29,3257.75,2,0,2
Summer,Week 1,⁠⁠MSF - ⁠⁠AST,MSF,Mersa,TahmKench,1.4,8387,0.08,708.01,0,0,0
Summer,Week 1,⁠⁠MSF - ⁠⁠AST,AST,Vizicsacsi,Sion,5.67,11711,0.14,1655.35,4,0,4
Summer,Week 1,⁠⁠MSF - ⁠⁠AST,AST,Xerxe,MonkeyKing,16.0,13673,0.2,2780.28,101,19,120
Summer,Week 1,⁠⁠MSF - ⁠⁠AST,AST,Dajor,Yone,4.33,14062,0.21,2941.44,11,4,15
Summer,Week 1,⁠⁠MSF - ⁠⁠AST,AST,Kobbe,Veigar,17.0,15263,0.35,5277.28,9,4,13
Summer,Week 1,⁠⁠MSF - ⁠⁠AST,AST,JeongHoon,Pyke,5.33,10005,0.1,1004.26,0,0,0
Summer,Week 1,⁠⁠VIT - ⁠⁠BDS,BDS,Agresivoo,Akali,11.0,13010,0.22,2924.37,3,0,3
Summer,Week 1,⁠⁠VIT - ⁠⁠BDS,BDS,Cinkrof,Viego,1.33,10031,0.15,1553.49,125,4,129
Summer,Week 1,⁠⁠VIT - ⁠⁠BDS,BDS,NUCLEARINT,Azir,4.0,13921,0.32,4479.05,25,4,29
Summer,Week 1,⁠⁠VIT - ⁠⁠BDS,BDS,xMatty,Sion,2.33,10460,0.14,1417.74,0,0,0
Summer,Week 1,⁠⁠VIT - ⁠⁠BDS,BDS,Erdote,Senna,9.0,8581,0.16,1399.27,4,0,4
Summer,Week 1,⁠⁠VIT - ⁠⁠BDS,VIT,Alphari,Gwen,2.0,12680,0.2,2566.8,25,4,29
Summer,Week 1,⁠⁠VIT - ⁠⁠BDS,VIT,Haru,MonkeyKing,2.33,9965,0.09,858.61,111,4,115
Summer,Week 1,⁠⁠VIT - ⁠⁠BDS,VIT,Perkz,Yone,1.5,13729,0.19,2647.26,9,12,21
Summer,Week 1,⁠⁠VIT - ⁠⁠BDS,VIT,Carzzy,Xayah,6.0,14041,0.42,5928.99,4,1,5
Summer,Week 1,⁠⁠VIT - ⁠⁠BDS,VIT,Labrov,TahmKench,2.33,7501,0.1,722.52,0,0,0
Summer,Week 1,⁠⁠SK - ⁠⁠FNC,SK,JNX,Gangplank,5.0,12195,0.26,3201.29,8,0,8
Summer,Week 1,⁠⁠SK - ⁠⁠FNC,SK,Gilius,Volibear,2.0,8243,0.11,941.39,84,0,84
Summer,Week 1,⁠⁠SK - ⁠⁠FNC,SK,Sertuss,Viktor,1.5,8975,0.28,2551.21,22,0,22
Summer,Week 1,⁠⁠SK - ⁠⁠FNC,SK,Jezu,Ezreal,1.33,9523,0.28,2680.88,12,0,12
Summer,Week 1,⁠⁠SK - ⁠⁠FNC,SK,Treatz,Leona,1.0,5375,0.06,309.13,0,0,0
Summer,Week 1,⁠⁠SK - ⁠⁠FNC,FNC,Wunder,Kayle,7.0,11287,0.16,1799.75,18,0,18
Summer,Week 1,⁠⁠SK - ⁠⁠FNC,FNC,Razork,MonkeyKing,3.0,7798,0.1,754.85,61,4,65
Summer,Week 1,⁠⁠SK - ⁠⁠FNC,FNC,Humanoid,Corki,8.0,13245,0.45,5950.3,45,4,49
Summer,Week 1,⁠⁠SK - ⁠⁠FNC,FNC,Upset,Tristana,9.0,13041,0.21,2739.21,24,0,24
Summer,Week 1,⁠⁠SK - ⁠⁠FNC,FNC,Hylissang,Rakan,5.5,7179,0.08,606.27,0,0,0
Summer,Week 1,⁠⁠G2 - ⁠⁠XL,G2,BrokenBlade,Gangplank,19.0,18217,0.31,5604.21,9,8,17
Summer,Week 1,⁠⁠G2 - ⁠⁠XL,G2,Jankos,Volibear,4.67,11819,0.1,1158.74,80,11,91
Summer,Week 1,⁠⁠G2 - ⁠⁠XL,G2,caPs,Ahri,16.0,17020,0.3,5183.56,28,29,57
Summer,Week 1,⁠⁠G2 - ⁠⁠XL,G2,Flakked,Lucian,16.0,18211,0.26,4727.82,50,0,50
Summer,Week 1,⁠⁠G2 - ⁠⁠XL,G2,Targamas,Lulu,20.0,9504,0.03,286.57,0,0,0
Summer,Week 1,⁠⁠G2 - ⁠⁠XL,XL,Finn,Gwen,0.12,11706,0.23,2689.69,1,0,1
Summer,Week 1,⁠⁠G2 - ⁠⁠XL,XL,Markoon,MonkeyKing,0.5,9887,0.12,1208.8,109,4,113
Summer,Week 1,⁠⁠G2 - ⁠⁠XL,XL,Nukeduck,TwistedFate,0.5,12649,0.16,2059.31,4,0,4
Summer,Week 1,⁠⁠G2 - ⁠⁠XL,XL,Patrik,Ezreal,1.0,15986,0.43,6850.96,24,0,24
Summer,Week 1,⁠⁠G2 - ⁠⁠XL,XL,Mikyx,Nami,0.75,7304,0.06,413.44,0,0,0
Summer,Week 1,⁠⁠RGE - ⁠⁠MAD,MAD,Armut,Gnar,6.0,11791,0.22,2601.92,7,0,7
Summer,Week 1,⁠⁠RGE - ⁠⁠MAD,MAD,Elyoya,MonkeyKing,9.0,11254,0.23,2545.31,103,8,111
Summer,Week 1,⁠⁠RGE - ⁠⁠MAD,MAD,Nisqy,Zoe,2.5,11869,0.26,3121.05,12,6,18
Summer,Week 1,⁠⁠RGE - ⁠⁠MAD,MAD,UNF0RGIVEN,Draven,2.0,13849,0.23,3242.7,13,6,19
Summer,Week 1,⁠⁠RGE - ⁠⁠MAD,MAD,Kaiser,Nautilus,0.5,6498,0.06,364.25,0,0,0
Summer,Week 1,⁠⁠RGE - ⁠⁠MAD,RGE,Odoamne,Gangplank,1.0,12618,0.34,4230.35,8,0,8
Summer,Week 1,⁠⁠RGE - ⁠⁠MAD,RGE,Malrang,Volibear,1.0,8706,0.1,894.55,90,0,90
Summer,Week 1,⁠⁠RGE - ⁠⁠MAD,RGE,Larssen,Azir,6.0,13579,0.21,2849.39,21,4,25
Summer,Week 1,⁠⁠RGE - ⁠⁠MAD,RGE,Comp,Ezreal,6.0,16259,0.29,4776.49,20,0,20
Summer,Week 1,⁠⁠RGE - ⁠⁠MAD,RGE,Trymbi,Rakan,3.0,7253,0.06,423.37,0,0,0
Summer,Week 2,⁠⁠SK - ⁠⁠AST,SK,JNX,Kayle,1.25,11203,0.18,1997.7,4,4,8
Summer,Week 2,⁠⁠SK - ⁠⁠AST,SK,Gilius,Trundle,1.0,8685,0.22,1871.9,74,4,78
Summer,Week 2,⁠⁠SK - ⁠⁠AST,SK,Sertuss,Corki,3.0,13283,0.38,5030.37,34,3,37
Summer,Week 2,⁠⁠SK - ⁠⁠AST,SK,Jezu,Jinx,1.0,10934,0.16,1723.49,21,0,21
Summer,Week 2,⁠⁠SK - ⁠⁠AST,SK,Treatz,Renata,1.67,5894,0.07,411.49,0,0,0
Summer,Week 2,⁠⁠SK - ⁠⁠AST,AST,Vizicsacsi,Gangplank,3.0,14513,0.22,3215.01,3,0,3
Summer,Week 2,⁠⁠SK - ⁠⁠AST,AST,Xerxe,Volibear,14.0,10652,0.19,1976.19,99,13,112
Summer,Week 2,⁠⁠SK - ⁠⁠AST,AST,Dajor,Orianna,14.0,13664,0.28,3859.17,17,1,18
Summer,Week 2,⁠⁠SK - ⁠⁠AST,AST,Kobbe,Xayah,5.0,13821,0.21,2931.46,12,4,16
Summer,Week 2,⁠⁠SK - ⁠⁠AST,AST,JeongHoon,Rakan,8.0,8254,0.1,812.32,0,0,0
Summer,Week 2,⁠⁠VIT - ⁠⁠XL,XL,Finn,Gnar,2.67,14110,0.23,3192.23,7,11,18
Summer,Week 2,⁠⁠VIT - ⁠⁠XL,XL,Markoon,Viego,3.33,12431,0.14,1779.84,102,11,113
Summer,Week 2,⁠⁠VIT - ⁠⁠XL,XL,Nukeduck,Ahri,12.0,15244,0.24,3619.74,9,5,14
Summer,Week 2,⁠⁠VIT - ⁠⁠XL,XL,Patrik,Zeri,2.75,15451,0.3,4592.27,42,3,45
Summer,Week 2,⁠⁠VIT - ⁠⁠XL,XL,Mikyx,Yuumi,4.33,7901,0.1,757.82,0,0,0
Summer,Week 2,⁠⁠VIT - ⁠⁠XL,VIT,Alphari,Gwen,1.5,13029,0.15,1891.88,13,0,13
Summer,Week 2,⁠⁠VIT - ⁠⁠XL,VIT,Haru,MonkeyKing,4.0,13057,0.18,2408.14,102,3,105
Summer,Week 2,⁠⁠VIT - ⁠⁠XL,VIT,Perkz,Azir,1.67,14459,0.23,3263.72,20,0,20
Summer,Week 2,⁠⁠VIT - ⁠⁠XL,VIT,Carzzy,Senna,2.75,11450,0.31,3604.68,13,0,13
Summer,Week 2,⁠⁠VIT - ⁠⁠XL,VIT,Labrov,TahmKench,9.0,11962,0.13,1552.91,0,0,0
Summer,Week 2,⁠⁠RGE - ⁠⁠MSF,MSF,Irrelevant,Gnar,1.25,12869,0.23,2927.64,14,0,14
Summer,Week 2,⁠⁠RGE - ⁠⁠MSF,MSF,Shlatan,LeeSin,1.5,10764,0.11,1207.03,103,13,116
Summer,Week 2,⁠⁠RGE - ⁠⁠MSF,MSF,Vetheo,Corki,2.5,17320,0.36,6264.27,33,0,33
Summer,Week 2,⁠⁠RGE - ⁠⁠MSF,MSF,Neon,Ezreal,0.17,12561,0.25,3137.06,20,0,20
Summer,Week 2,⁠⁠RGE - ⁠⁠MSF,MSF,Mersa,Rakan,0.8,7107,0.05,347.84,0,0,0
Summer,Week 2,⁠⁠RGE - ⁠⁠MSF,RGE,Odoamne,Gangplank,14.0,19479,0.32,6245.67,11,0,11
Summer,Week 2,⁠⁠RGE - ⁠⁠MSF,RGE,Malrang,MonkeyKing,13.0,11583,0.14,1644.52,88,12,100
Summer,Week 2,⁠⁠RGE - ⁠⁠MSF,RGE,Larssen,Ahri,5.0,14652,0.2,2906.81,36,0,36
Summer,Week 2,⁠⁠RGE - ⁠⁠MSF,RGE,Comp,Senna,19.0,12855,0.2,2599.83,8,4,12
Summer,Week 2,⁠⁠RGE - ⁠⁠MSF,RGE,Trymbi,Seraphine,16.0,13957,0.14,1908.68,4,0,4
Summer,Week 2,⁠⁠BDS - ⁠⁠G2,G2,BrokenBlade,Gnar,1.33,12648,0.21,2620.85,15,8,23
Summer,Week 2,⁠⁠BDS - ⁠⁠G2,G2,Jankos,Vi,1.4,11196,0.11,1189.59,113,4,117
Summer,Week 2,⁠⁠BDS - ⁠⁠G2,G2,caPs,Ahri,2.0,15094,0.43,6553.74,33,0,33
Summer,Week 2,⁠⁠BDS - ⁠⁠G2,G2,Flakked,Lucian,1.33,12388,0.13,1631.2,19,0,19
Summer,Week 2,⁠⁠BDS - ⁠⁠G2,G2,Targamas,Nami,6.0,8597,0.12,1037.34,0,0,0
Summer,Week 2,⁠⁠BDS - ⁠⁠G2,BDS,Agresivoo,Irelia,2.6,13882,0.22,3069.11,4,0,4
Summer,Week 2,⁠⁠BDS - ⁠⁠G2,BDS,Cinkrof,Hecarim,7.0,10975,0.12,1295.47,110,4,114
Summer,Week 2,⁠⁠BDS - ⁠⁠G2,BDS,NUCLEARINT,Lissandra,4.67,14038,0.2,2863.06,8,0,8
Summer,Week 2,⁠⁠BDS - ⁠⁠G2,BDS,xMatty,Ezreal,5.0,18554,0.33,6179.47,20,0,20
Summer,Week 2,⁠⁠BDS - ⁠⁠G2,BDS,Erdote,Karma,7.0,8894,0.12,1101.72,0,0,0
Summer,Week 2,⁠⁠MAD - ⁠⁠FNC,FNC,Wunder,Fiora,0.33,10944,0.2,2240.09,0,4,4
Summer,Week 2,⁠⁠MAD - ⁠⁠FNC,FNC,Razork,Volibear,2.5,8738,0.12,1070.96,94,0,94
Summer,Week 2,⁠⁠MAD - ⁠⁠FNC,FNC,Humanoid,Ahri,1.0,11367,0.31,3578.56,14,0,14
