Split,Week,Game,Team,Player,Champion,KDA,Gold,TeamJungle Kills,EnemyJungle Kills,Jungle Share
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,FNC,Selfmade,Olaf,1.2,10357,111,7,118
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,FNC,Nisqy,Ryze,1.8,12979,21,4,25
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,FNC,Upset,Kaisa,3.33,16163,32,0,32
Spring,Week 5,⁠⁠VIT - ⁠⁠FNC,FNC,Hylissang,Alistar,1.0,7158,0,0,0
Spring,Week 5,⁠⁠XL - ⁠⁠AST,XL,Kryze,Camille,2.0,9476,4,4,8
Spring,Week 5,⁠⁠XL - ⁠⁠AST,XL,Dan,Lillia,2.0,8858,94,1,95
Spring,Week 5,⁠⁠XL - ⁠⁠AST,XL,Czekolad,Orianna,0.78,10283,12,0,12
Spring,Week 5,⁠⁠XL - ⁠⁠AST,XL,Patrik,Samira,1.0,10061,12,0,12
Spring,Week 5,⁠⁠XL - ⁠⁠AST,XL,Tore,Alistar,0.6,5500,0,0,0
Spring,Week 5,⁠⁠XL - ⁠⁠AST,AST,WhiteKnight,Shen,5.0,10623,12,0,12
Spring,Week 5,⁠⁠XL - ⁠⁠AST,AST,Zanzarah,Hecarim,3.5,10117,111,4,115
Spring,Week 5,⁠⁠XL - ⁠⁠AST,AST,MagiFelix,Syndra,13.0,13379,12,16,28
Spring,Week 5,⁠⁠XL - ⁠⁠AST,AST,Jeskla,Kaisa,inf,15197,8,12,20
Spring,Week 5,⁠⁠XL - ⁠⁠AST,AST,promisq,Rell,18.0,7752,0,0,0
Spring,Week 5,⁠⁠MSF - ⁠⁠SK,MSF,HiRit,Gragas,3.67,15038,27,0,27
Spring,Week 5,⁠⁠MSF - ⁠⁠SK,MSF,Razork,Graves,2.75,14732,143,15,158
Spring,Week 5,⁠⁠MSF - ⁠⁠SK,MSF,Vetheo,Syndra,1.25,14243,16,0,16
Spring,Week 5,⁠⁠MSF - ⁠⁠SK,MSF,Kobbe,Tristana,3.33,18443,34,0,34
Spring,Week 5,⁠⁠MSF - ⁠⁠SK,MSF,Vander,Rell,1.83,9342,0,0,0
Spring,Week 5,⁠⁠MSF - ⁠⁠SK,SK,Jenax,Aatrox,inf,16627,11,1,12
Spring,Week 5,⁠⁠MSF - ⁠⁠SK,SK,TynX,Lillia,3.75,13555,170,8,178
Spring,Week 5,⁠⁠MSF - ⁠⁠SK,SK,Blue,Azir,5.5,17618,25,4,29
Spring,Week 5,⁠⁠MSF - ⁠⁠SK,SK,Jezu,Kalista,3.0,15303,18,0,18
Spring,Week 5,⁠⁠MSF - ⁠⁠SK,SK,Treatz,JarvanIV,2.12,9294,0,0,0
Spring,Week 5,⁠⁠VIT - ⁠⁠RGE,RGE,Odoamne,Shen,inf,14034,1,3,4
Spring,Week 5,⁠⁠VIT - ⁠⁠RGE,RGE,Inspired,Lillia,inf,15065,186,8,194
Spring,Week 5,⁠⁠VIT - ⁠⁠RGE,RGE,Larssen,Azir,inf,20409,36,8,44
Spring,Week 5,⁠⁠VIT - ⁠⁠RGE,RGE,Hans,Senna,6.5,13145,20,5,25
Spring,Week 5,⁠⁠VIT - ⁠⁠RGE,RGE,Trymbi,TahmKench,11.0,12015,0,4,4
Spring,Week 5,⁠⁠VIT - ⁠⁠RGE,VIT,Szygenda,Camille,0.5,15277,12,0,12
Spring,Week 5,⁠⁠VIT - ⁠⁠RGE,VIT,Skeanz,Udyr,1.0,11987,143,4,147
Spring,Week 5,⁠⁠VIT - ⁠⁠RGE,VIT,Milica,Corki,1.5,15948,27,0,27
Spring,Week 5,⁠⁠VIT - ⁠⁠RGE,VIT,Crownshot,Ezreal,1.0,16671,48,0,48
Spring,Week 5,⁠⁠VIT - ⁠⁠RGE,VIT,Labrov,Bard,1.0,8849,0,0,0
Spring,Week 5,⁠⁠FNC - ⁠⁠MAD,MAD,Armut,Gnar,12.0,13234,2,9,11
Spring,Week 5,⁠⁠FNC - ⁠⁠MAD,MAD,Elyoya,Udyr,15.0,13605,108,8,116
Spring,Week 5,⁠⁠FNC - ⁠⁠MAD,MAD,Humanoid,Viktor,3.0,12697,38,0,38
Spring,Week 5,⁠⁠FNC - ⁠⁠MAD,MAD,Carzzy,Senna,4.75,12805,20,1,21
Spring,Week 5,⁠⁠FNC - ⁠⁠MAD,MAD,Kaiser,TahmKench,8.5,10188,0,0,0
Spring,Week 5,⁠⁠FNC - ⁠⁠MAD,FNC,Bwipo,Sett,0.8,9594,8,0,8
Spring,Week 5,⁠⁠FNC - ⁠⁠MAD,FNC,Selfmade,Lillia,2.67,10347,127,5,132
Spring,Week 5,⁠⁠FNC - ⁠⁠MAD,FNC,Nisqy,Syndra,2.0,11430,16,1,17
Spring,Week 5,⁠⁠FNC - ⁠⁠MAD,FNC,Upset,Samira,2.5,12712,12,0,12
Spring,Week 5,⁠⁠FNC - ⁠⁠MAD,FNC,Hylissang,Alistar,1.71,6864,0,0,0
Spring,Week 5,⁠⁠S04 - ⁠⁠G2,G2,Wunder,Gragas,13.0,12425,3,4,7
Spring,Week 5,⁠⁠S04 - ⁠⁠G2,G2,Jankos,Nidalee,4.33,14480,112,18,130
Spring,Week 5,⁠⁠S04 - ⁠⁠G2,G2,Caps,Lucian,inf,15222,28,16,44
Spring,Week 5,⁠⁠S04 - ⁠⁠G2,G2,Rekkles,Senna,18.0,13716,12,0,12
Spring,Week 5,⁠⁠S04 - ⁠⁠G2,G2,Mikyx,Sion,3.25,11644,15,4,19
Spring,Week 5,⁠⁠S04 - ⁠⁠G2,S04,BrokenBlade,Aatrox,4.0,14941,10,1,11
Spring,Week 5,⁠⁠S04 - ⁠⁠G2,S04,Gilius,Skarner,1.4,9394,92,0,92
Spring,Week 5,⁠⁠S04 - ⁠⁠G2,S04,Abbedagge,Azir,1.0,12962,19,0,19
Spring,Week 5,⁠⁠S04 - ⁠⁠G2,S04,Neon,Ezreal,2.0,11742,8,0,8
Spring,Week 5,⁠⁠S04 - ⁠⁠G2,S04,LIMIT,Leona,1.25,6681,0,0,0
Spring,Week 6,⁠⁠MAD - ⁠⁠SK,MAD,Armut,Gnar,2.0,14256,28,1,29
Spring,Week 6,⁠⁠MAD - ⁠⁠SK,MAD,Elyoya,Lillia,1.8,12520,119,38,157
Spring,Week 6,⁠⁠MAD - ⁠⁠SK,MAD,Humanoid,Lucian,1.6,17064,37,13,50
Spring,Week 6,⁠⁠MAD - ⁠⁠SK,MAD,Carzzy,Kaisa,1.0,15179,23,0,23
Spring,Week 6,⁠⁠MAD - ⁠⁠SK,MAD,Kaiser,Nautilus,0.88,8251,0,0,0
Spring,Week 6,⁠⁠MAD - ⁠⁠SK,SK,Jenax,Aatrox,9.0,16395,12,0,12
Spring,Week 6,⁠⁠MAD - ⁠⁠SK,SK,TynX,Hecarim,inf,14343,123,1,124
Spring,Week 6,⁠⁠MAD - ⁠⁠SK,SK,Blue,Viktor,8.0,17196,20,8,28
Spring,Week 6,⁠⁠MAD - ⁠⁠SK,SK,Jezu,Kalista,6.5,16639,12,0,12
Spring,Week 6,⁠⁠MAD - ⁠⁠SK,SK,Treatz,Alistar,8.0,10733,2,0,2
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,XL,Kryze,Renekton,0.67,10607,4,0,4
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,XL,Dan,DrMundo,0.33,9093,126,0,126
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,XL,Czekolad,Viktor,0.33,10871,9,0,9
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,XL,Patrik,Senna,0.33,7634,4,0,4
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,XL,Tore,TahmKench,0.5,8857,0,0,0
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,MSF,HiRit,Gragas,4.0,10958,0,0,0
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,MSF,Razork,Graves,inf,12396,119,28,147
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,MSF,Vetheo,Orianna,inf,14620,13,11,24
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,MSF,Kobbe,Ezreal,inf,13580,11,0,11
Spring,Week 6,⁠⁠MSF - ⁠⁠XL,MSF,Vander,Seraphine,10.0,8207,0,0,0
Spring,Week 6,⁠⁠VIT - ⁠⁠G2,VIT,Szygenda,Sion,0.8,9347,0,0,0
Spring,Week 6,⁠⁠VIT - ⁠⁠G2,VIT,Skeanz,Lillia,2.5,8821,113,2,115
Spring,Week 6,⁠⁠VIT - ⁠⁠G2,VIT,Milica,Azir,1.0,11792,5,0,5
Spring,Week 6,⁠⁠VIT - ⁠⁠G2,VIT,Crownshot,Jinx,3.5,13335,8,1,9
Spring,Week 6,⁠⁠VIT - ⁠⁠G2,VIT,Labrov,Thresh,2.0,6527,0,0,0
Spring,Week 6,⁠⁠VIT - ⁠⁠G2,G2,Wunder,Sett,8.0,13844,19,7,26
Spring,Week 6,⁠⁠VIT - ⁠⁠G2,G2,Jankos,Nidalee,inf,11487,108,18,126
Spring,Week 6,⁠⁠VIT - ⁠⁠G2,G2,Caps,Lucian,11.0,15858,15,21,36
Spring,Week 6,⁠⁠VIT - ⁠⁠G2,G2,Rekkles,Kaisa,6.0,15348,22,17,39
Spring,Week 6,⁠⁠VIT - ⁠⁠G2,G2,Mikyx,Blitzcrank,3.33,8060,0,0,0
Spring,Week 6,⁠⁠S04 - ⁠⁠RGE,RGE,Odoamne,Aatrox,11.0,14959,3,8,11
Spring,Week 6,⁠⁠S04 - ⁠⁠RGE,RGE,Inspired,Graves,3.33,14271,154,12,166
Spring,Week 6,⁠⁠S04 - ⁠⁠RGE,RGE,Larssen,TwistedFate,8.0,16558,22,0,22
Spring,Week 6,⁠⁠S04 - ⁠⁠RGE,RGE,Hans,Caitlyn,10.0,15864,19,2,21
Spring,Week 6,⁠⁠S04 - ⁠⁠RGE,RGE,Trymbi,Lux,2.75,8645,0,0,0
Spring,Week 6,⁠⁠S04 - ⁠⁠RGE,S04,BrokenBlade,Renekton,0.5,11065,13,0,13
Spring,Week 6,⁠⁠S04 - ⁠⁠RGE,S04,Gilius,Nidalee,2.5,11939,153,11,164
Spring,Week 6,⁠⁠S04 - ⁠⁠RGE,S04,Abbedagge,Tristana,1.8,17027,12,0,12
Spring,Week 6,⁠⁠S04 - ⁠⁠RGE,S04,Neon,Senna,4.5,12161,2,2,4
Spring,Week 6,⁠⁠S04 - ⁠⁠RGE,S04,LIMIT,Gragas,1.4,9779,0,0,0
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,FNC,Bwipo,Gragas,2.0,11652,5,19,24
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,FNC,Selfmade,Graves,3.0,12354,92,42,134
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,FNC,Nisqy,Ryze,5.0,14005,21,19,40
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,FNC,Upset,Kaisa,inf,11707,8,4,12
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,FNC,Hylissang,Rell,1.0,7059,0,0,0
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,AST,WhiteKnight,Shen,inf,9730,4,0,4
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,AST,Zanzarah,Hecarim,4.0,8344,76,13,89
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,AST,MagiFelix,Seraphine,8.0,10588,8,0,8
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,AST,Jeskla,Caitlyn,3.67,12315,8,0,8
Spring,Week 6,⁠⁠FNC - ⁠⁠AST,AST,promisq,Morgana,2.5,6581,0,0,0
Spring,Week 6,⁠⁠S04 - ⁠⁠MSF,S04,BrokenBlade,Renekton,0.5,10096,3,0,3
Spring,Week 6,⁠⁠S04 - ⁠⁠MSF,S04,Gilius,Olaf,0.33,8369,108,11,119
Spring,Week 6,⁠⁠S04 - ⁠⁠MSF,S04,Abbedagge,TwistedFate,1.0,12219,5,0,5
Spring,Week 6,⁠⁠S04 - ⁠⁠MSF,S04,Neon,Senna,1.0,8836,6,0,6
Spring,Week 6,⁠⁠S04 - ⁠⁠MSF,S04,LIMIT,TahmKench,1.5,8000,1,0,1
Spring,Week 6,⁠⁠S04 - ⁠⁠MSF,MSF,HiRit,Gragas,inf,12568,0,1,1
Spring,Week 6,⁠⁠S04 - ⁠⁠MSF,MSF,Razork,Hecarim,9.0,11433,118,33,151
Spring,Week 6,⁠⁠S04 - ⁠⁠MSF,MSF,Vetheo,Ryze,4.5,14459,12,15,27
Spring,Week 6,⁠⁠S04 - ⁠⁠MSF,MSF,Kobbe,Ezreal,inf,12709,8,1,9
Spring,Week 6,⁠⁠S04 - ⁠⁠MSF,MSF,Vander,Karma,10.0,8253,0,0,0
Spring,Week 6,⁠⁠XL - ⁠⁠SK,SK,Jenax,Gnar,inf,13291,12,2,14
Spring,Week 6,⁠⁠XL - ⁠⁠SK,SK,TynX,Graves,14.0,13637,130,20,150
Spring,Week 6,⁠⁠XL - ⁠⁠SK,SK,Blue,TwistedFate,10.0,12884,16,4,20
Spring,Week 6,⁠⁠XL - ⁠⁠SK,SK,Jezu,Jhin,14.0,13468,4,0,4
Spring,Week 6,⁠⁠XL - ⁠⁠SK,SK,Treatz,Rell,5.0,7413,0,0,0
Spring,Week 6,⁠⁠XL - ⁠⁠SK,XL,Kryze,Sion,1.0,9660,7,0,7
Spring,Week 6,⁠⁠XL - ⁠⁠SK,XL,Dan,Lillia,1.67,9121,102,5,107
Spring,Week 6,⁠⁠XL - ⁠⁠SK,XL,Czekolad,Ryze,1.33,12662,11,0,11
Spring,Week 6,⁠⁠XL - ⁠⁠SK,XL,Patrik,Xayah,1.33,11901,16,0,16
Spring,Week 6,⁠⁠XL - ⁠⁠SK,XL,Tore,Rakan,1.25,6243,0,0,0
Spring,Week 6,⁠⁠VIT - ⁠⁠MAD,VIT,Szygenda,Gnar,0.67,10057,0,0,0
Spring,Week 6,⁠⁠VIT - ⁠⁠MAD,VIT,Skeanz,Graves,1.33,10310,127,4,131
Spring,Week 6,⁠⁠VIT - ⁠⁠MAD,VIT,Milica,Orianna,4.0,11928,12,0,12
Spring,Week 6,⁠⁠VIT - ⁠⁠MAD,VIT,Crownshot,Ezreal,1.33,12706,12,0,12
Spring,Week 6,⁠⁠VIT - ⁠⁠MAD,VIT,Labrov,Rell,0.75,6480,0,0,0
Spring,Week 6,⁠⁠VIT - ⁠⁠MAD,MAD,Armut,MonkeyKing,4.0,13552,7,0,7
Spring,Week 6,⁠⁠VIT - ⁠⁠MAD,MAD,Elyoya,Nidalee,9.0,12605,128,23,151
Spring,Week 6,⁠⁠VIT - ⁠⁠MAD,MAD,Humanoid,Lucian,2.0,15563,26,13,39
Spring,Week 6,⁠⁠VIT - ⁠⁠MAD,MAD,Carzzy,Sivir,inf,15229,21,6,27
Spring,Week 6,⁠⁠VIT - ⁠⁠MAD,MAD,Kaiser,Alistar,12.0,7984,0,0,0
Spring,Week 6,⁠⁠RGE - ⁠⁠AST,AST,WhiteKnight,Sion,1.33,10620,1,0,1
Spring,Week 6,⁠⁠RGE - ⁠⁠AST,AST,Zanzarah,Lillia,0.83,9433,114,4,118
Spring,Week 6,⁠⁠RGE - ⁠⁠AST,AST,MagiFelix,Tristana,0.4,8432,0,0,0
Spring,Week 6,⁠⁠RGE - ⁠⁠AST,AST,Jeskla,Kalista,0.2,8396,9,0,9
Spring,Week 6,⁠⁠RGE - ⁠⁠AST,AST,promisq,Alistar,0.6,5501,0,0,0
Spring,Week 6,⁠⁠RGE - ⁠⁠AST,RGE,Odoamne,Gnar,5.5,12869,8,15,23
Spring,Week 6,⁠⁠RGE - ⁠⁠AST,RGE,Inspired,Udyr,18.0,10842,107,16,123
Spring,Week 6,⁠⁠RGE - ⁠⁠AST,RGE,Larssen,Orianna,17.0,13453,20,4,24
Spring,Week 6,⁠⁠RGE - ⁠⁠AST,RGE,Hans,Kaisa,18.0,15589,13,2,15
Spring,Week 6,⁠⁠RGE - ⁠⁠AST,RGE,Trymbi,Rell,13.0,7264,0,0,0
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,G2,Wunder,Gragas,7.5,12353,4,4,8
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,G2,Jankos,Olaf,inf,13094,86,8,94
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,G2,Caps,Syndra,14.0,12125,18,1,19
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,G2,Rekkles,Jhin,inf,13030,4,4,8
Spring,Week 6,⁠⁠G2 - ⁠⁠FNC,G2,Mikyx,Rell,3.0,7304,0,0,0
